2.690442,-0.347837,-0.963619,1.298366,1
5.141224,1.623564,2.135056,-0.378350,1
4.184154,0.184224,-0.291787,-0.868264,1
-1.012482,1.365895,1.842407,-0.861899,1
0.921053,-0.350735,-2.850375,-3.521964,1
3.026844,3.043365,1.621561,-0.064143,1
-2.456368,-1.566519,-3.061498,-0.139032,1
0.286585,-1.140271,2.213704,-5.840532,1
0.653448,-0.818080,-2.096498,2.628469,1
1.008275,-2.691516,-1.418510,-2.632227,1
-0.110866,-0.590226,1.685116,2.465928,1
2.124252,3.236478,-0.607899,-4.998730,1
2.970057,-0.455212,0.046653,2.428208,1
-2.003061,4.900292,-0.940490,-2.500487,1
-0.628642,-0.649075,0.948983,1.089473,1
2.417185,-0.740806,-0.499546,1.398823,1
-0.416628,-1.456488,1.821659,-0.957572,1
-0.670758,3.110046,1.353489,0.094132,1
0.091872,-0.226248,2.107398,1.984457,1
-0.780763,-2.039402,-0.268193,0.881327,1
-0.695684,0.317128,-0.496566,-1.725362,1
-0.776967,-0.964917,1.679981,-2.321221,1
-1.408791,0.358673,-4.030529,1.397786,1
1.065016,-0.861517,-0.040907,3.995368,1
-0.372497,-0.101926,-0.415108,2.105282,1
-2.863303,1.267834,1.477487,-0.132976,1
1.853857,-2.203865,0.964025,-2.054564,1
1.704903,1.813472,-1.212804,4.704234,1
1.631343,0.079554,-0.521903,-0.890323,1
-1.168423,-0.200829,1.330110,-0.117567,1
-0.876554,-2.506215,-0.796392,0.406163,1
-0.216521,0.530034,5.074447,-1.919273,1
0.003467,3.575974,-1.218316,2.444030,1
1.525161,-0.199689,-0.587229,2.291335,1
2.994600,-2.397334,-0.945028,3.254755,1
0.906673,3.377778,-0.480508,-0.782071,1
4.430072,0.656797,1.035786,3.672236,1
3.406645,0.386550,0.395805,3.333623,1
2.114551,-2.779967,0.782610,-2.455252,1
0.024073,2.382199,-0.958346,-1.703476,1
-0.938048,0.864129,4.087264,-0.407843,1
1.082895,-4.527225,-2.924618,1.172149,1
0.728865,0.771566,-1.411373,-2.760530,1
-0.044753,-0.436658,0.602965,-1.973727,1
-2.357977,2.093804,0.613602,-2.352599,1
-3.033334,-0.227344,2.546512,-0.158676,1
2.665751,-0.165642,0.844772,0.911096,1
-0.530740,1.544493,-3.942849,-0.732766,1
1.442914,-1.950808,-2.031444,-0.074162,1
-0.603353,0.859643,-1.445419,1.706830,1
-0.544108,-1.322319,-0.409306,-1.474044,1
1.904690,-1.382343,1.006095,1.729260,1
-0.132109,-1.677895,-0.060280,1.236177,1
-0.633411,0.698296,-1.269708,-3.418412,1
3.632446,1.326601,-1.141479,-2.741757,1
0.098995,-0.866240,-2.018301,-1.694283,1
-0.853566,2.220604,3.232937,0.768514,1
0.442173,-4.260396,-1.614118,0.045035,1
0.143935,0.372122,1.413346,0.929698,1
1.334854,2.165658,1.392957,1.737901,1
0.433333,1.244343,-0.100040,-1.912202,1
-2.716245,-2.689827,1.667210,-3.252243,1
-0.889045,3.004834,-2.282662,3.454660,1
-2.843605,0.925592,0.354846,4.851648,1
-0.297936,1.609137,0.037455,1.988912,1
-1.367666,-3.868041,-0.601053,-1.121004,1
2.741906,0.685530,1.377685,2.316385,1
2.522261,4.505801,0.257340,0.999610,1
-2.255242,0.100108,-1.746165,-3.886437,1
-2.752443,-0.710628,-0.397689,1.549706,1
-2.212886,0.094407,-0.814553,-3.973640,1
1.986702,0.209368,0.924402,3.762969,1
4.018955,-0.185195,1.200022,-1.813640,1
2.128580,1.685351,0.084126,-2.450672,1
1.017567,-2.451919,6.463581,0.656391,1
-0.489441,-1.889098,-2.719626,-0.083932,1
2.116829,1.827581,-0.094376,0.392507,1
-0.295642,-1.523028,-1.363634,0.301422,1
-0.155727,-1.361911,0.808367,4.433875,1
1.672285,2.248097,-0.395156,0.174319,1
2.214678,0.024715,2.191911,4.299931,1
-0.886588,-2.742254,-0.319455,-1.798796,1
1.092726,-0.161364,0.039061,0.776999,1
0.480177,-1.162338,-0.953030,-3.296113,1
-0.832351,0.628049,-0.568187,-0.330956,1
1.535337,2.543235,1.009035,1.165533,1
0.738875,-5.374196,-3.581099,0.803976,1
-2.523205,0.295859,-0.801322,3.395153,1
1.253438,2.518467,-0.311104,0.427097,1
0.982124,-4.483257,0.491930,-3.226218,1
0.946475,-3.395243,-1.266713,-2.310245,1
-0.433926,1.310967,2.783710,-0.286218,1
-1.658224,-2.385224,-1.644902,1.392852,1
0.697954,0.279814,-2.146180,-3.682228,1
3.060364,0.603439,-0.106794,-1.785219,1
-1.203176,-0.485898,-0.923794,1.694825,1
2.754989,-0.540083,-0.659085,0.783849,1
-1.089236,-0.310461,-0.946666,-2.770965,1
4.141551,2.145841,3.571953,1.097357,1
2.563819,-1.864589,2.610310,-0.695763,1
-0.740591,-0.584900,0.676395,2.272584,1
2.139077,-0.225744,2.300794,-3.125556,1
0.816885,1.465393,-4.011695,2.005082,1
2.242616,-0.354028,-3.459907,2.213648,1
0.615332,-0.390234,2.838515,-1.532542,1
1.100904,0.486058,-0.281942,-1.061774,1
2.566662,0.864889,1.811171,0.787092,1
2.806918,1.698592,1.128439,-3.631182,1
0.942529,-0.691197,-2.093345,2.652066,1
-0.014614,2.072503,1.100729,1.902038,1
2.202293,2.226285,5.919790,1.354413,1
2.021663,0.299174,0.562477,-2.757440,1
2.892590,3.052696,-0.452580,-2.567926,1
-0.870310,-0.620174,-2.233186,-0.558091,1
0.778057,1.617500,0.510248,1.800791,1
0.265888,-0.464605,1.998018,-0.215901,1
-2.555150,-1.127884,1.072511,2.781566,1
2.989625,5.117615,-2.480251,-2.045613,1
-0.825389,4.303322,-2.434062,-0.428544,1
4.107012,3.405976,2.333704,-1.559798,1
1.344982,1.301530,3.056817,-2.116614,1
1.517301,-4.475507,0.797189,0.280683,1
4.560677,0.365937,0.617101,1.320527,1
2.039891,-1.566123,-1.416834,-2.141261,1
3.066484,-2.335318,-1.300027,-1.659815,1
0.177687,-1.704003,-2.522223,-2.281535,1
0.168121,-3.044272,1.502223,1.639681,1
1.161695,-0.808855,0.852672,1.143051,1
2.985835,3.079846,0.385159,3.317437,1
-3.766609,3.350190,-1.279540,-3.442739,1
1.224671,1.994633,3.784545,0.933285,1
4.998104,1.609041,-1.380420,-0.156583,1
-4.146819,0.189408,-3.504795,-0.126122,1
0.965508,-1.216514,-0.529273,0.502286,1
1.339724,1.268867,1.624999,0.246754,1
0.455332,-0.928050,2.028320,0.872203,1
4.158499,1.989011,2.206170,0.503611,1
1.232221,1.506148,2.514099,1.209199,1
0.774692,-0.389679,-4.565574,-3.031553,1
1.200085,0.552284,-1.533506,-1.297109,1
1.705586,1.669849,2.731754,-1.835376,1
-1.377434,-0.785181,-1.476303,-2.537300,1
2.191077,-0.416851,-0.616894,-0.548923,1
0.523426,0.790308,0.509392,-0.223112,1
1.718833,1.562904,0.035174,1.917620,1
2.023976,-0.414560,-2.169430,1.655250,1
-1.300801,0.807621,-1.036602,-0.206380,1
4.177245,1.898803,1.778960,1.929556,1
-1.010115,0.070285,3.655392,0.263235,1
1.619791,3.414722,0.163455,-0.500506,1
3.647274,-1.816185,-4.040256,-0.816255,1
3.058312,1.620363,-1.296739,1.741737,1
0.929969,1.995693,2.658850,0.436931,1
0.816239,1.692201,-0.225076,0.479157,1
-0.094247,-0.152891,-0.803259,-3.385362,1
0.633243,-2.941066,2.121324,0.952135,1
2.116078,1.662708,0.350257,0.247450,1
2.069787,3.714723,-2.611178,-0.898677,1
1.682670,-0.952549,-2.903317,1.349553,1
-0.575958,3.030505,2.589855,1.828681,1
-1.079848,5.508513,-0.912536,-0.906431,1
1.938138,-0.519431,-0.402085,3.897115,1
0.724601,-0.603095,0.622469,-3.271108,1
2.626824,0.192308,3.320637,-1.772017,1
0.884348,0.731503,-2.233203,-0.398238,1
3.039722,-2.807603,-0.779397,-1.667229,1
2.675680,-4.008841,0.596126,-0.373535,1
-0.789596,-1.239389,-2.626822,-3.901088,1
1.969341,-2.895877,-2.429638,-1.811988,1
-1.505217,1.503695,-0.465015,-0.956289,1
1.870974,-2.608037,-1.302600,0.048596,1
-3.224752,-2.076805,4.974395,0.686171,1
4.695350,0.098152,1.521702,2.260319,1
-1.613235,0.911457,-0.498168,3.532848,1
0.238852,1.872742,-1.922196,0.712010,1
4.098789,0.220990,1.187926,0.714119,1
1.398093,2.125286,1.048902,-0.405027,1
1.193195,-0.808040,-3.901422,-0.934695,1
0.063643,1.922028,0.954220,3.033074,1
4.081718,-1.157900,-1.082267,0.457520,1
0.729802,2.857992,-3.046645,1.518551,1
-1.558199,1.615206,2.552191,2.109219,1
3.118731,2.751471,1.232539,-2.332137,1
4.807262,-3.770393,-1.557611,-3.924567,1
0.410578,-0.266552,-1.538885,-2.306687,1
1.130796,-0.877809,-0.808863,0.849829,1
-0.441014,-1.754949,-0.795090,-0.784988,1
-1.486702,0.971021,1.665406,1.871833,1
1.981130,0.093888,2.352898,0.997411,1
0.047319,3.306476,4.236762,1.624640,1
3.147197,-0.917773,-0.370223,2.232709,1
3.650323,-3.551381,-3.112278,0.571805,1
0.850258,-0.009256,-2.474045,-1.556671,1
2.655151,1.206190,-1.877236,0.323221,1
0.694183,0.932714,1.580583,0.419636,1
2.245844,-2.928902,0.397486,-3.348656,1
-0.859589,-1.921711,1.594523,-1.581233,1
3.817859,0.243966,-0.179808,-0.044815,1
-0.843834,1.103709,2.192558,2.433458,1
-0.003951,-3.548281,1.380056,-2.515133,1
-0.597702,2.516870,-1.130843,-2.053309,1
0.618316,1.068157,-1.262144,-0.208146,1
3.066150,-0.445437,2.261404,3.227977,1
-2.538884,1.778227,0.612757,-0.247284,1
-1.165976,0.984158,-0.570721,3.135170,1
1.208419,0.106386,3.945555,-0.266877,1
-1.680230,-0.729606,-2.141224,-1.722298,1
3.191140,0.884058,3.023260,-0.395713,1
2.766104,0.936174,0.072739,0.676996,1
2.275661,-2.759252,0.214709,-0.196713,1
4.317990,1.902822,1.004065,-2.529411,1
3.543158,-0.409950,1.650378,-0.284369,1
3.027253,-0.807811,1.249056,-2.786733,1
-0.920980,1.228533,0.457498,-3.830287,1
-0.489133,2.431713,5.223913,-1.775809,1
-0.991810,1.185964,2.840779,-0.480647,1
-0.942011,0.023091,-1.588971,-0.861785,1
1.026438,-1.426272,-0.071670,0.296490,1
-1.968379,2.459064,2.752194,-1.893786,1
-0.310527,2.017608,-1.791012,0.685379,1
2.367907,0.691006,3.009574,-1.607510,1
-0.909745,-1.632824,-0.829573,-1.243880,1
0.228614,-0.504279,-3.193203,0.583749,1
1.517605,2.666633,-0.058380,1.427957,1
1.868969,0.110457,0.985459,-1.038562,1
0.790471,2.152388,-1.073806,0.647869,1
1.970281,-2.014017,-2.059045,0.439241,1
-1.114576,1.113598,0.121751,-0.182575,1
0.137894,1.913674,-0.226949,0.980502,1
2.541595,-2.849888,3.978993,0.748442,1
-2.649974,-0.307607,-1.989462,3.591981,1
1.108826,-1.643243,0.568989,-2.378608,1
-1.513752,-1.905558,-2.323810,0.037795,1
3.123539,-1.792040,0.623628,-1.370307,1
-2.656101,-0.087087,1.922627,-3.482679,1
1.315872,2.214370,0.894740,1.477610,1
-0.071597,-3.755642,-1.342470,-3.373589,1
2.982687,-0.822570,2.528688,-0.641997,1
-1.363142,4.414003,-0.695298,-0.329653,1
4.127025,-1.146209,0.486346,3.561256,1
-0.718310,1.216931,-0.853290,-3.644499,1
1.922627,2.632453,1.259950,2.844275,1
1.615524,0.256169,-1.354108,-0.200168,1
1.596939,4.306341,-1.832828,-0.025552,1
3.881688,0.365412,-0.942568,-2.370404,1
-0.071697,-0.611269,-2.574815,1.972230,1
0.359286,0.169292,-0.095714,0.961338,1
-1.328538,-1.835553,-0.151011,-0.241115,1
-2.365915,-0.090797,-2.152385,-1.201275,1
-4.618654,-1.847268,-1.235338,-1.472946,1
-1.652775,3.381023,0.399313,0.739860,1
5.446543,0.604938,0.198561,1.395730,1
4.538561,1.133312,-1.926315,0.898425,1
0.988595,-2.129393,0.336140,0.387148,1
-1.000422,1.642957,1.079688,-4.215176,1
4.330477,-1.548775,0.761540,3.349980,1
2.773035,1.722037,0.721288,3.875734,1
1.384074,0.127277,-2.398404,-4.267553,1
1.108694,0.739869,0.719807,2.503321,1
-0.470228,-1.519316,-0.218652,-2.516179,1
1.806572,-3.247633,4.190432,1.024745,1
2.132711,-3.829437,0.449371,-1.834235,1
0.347082,0.286336,-2.042106,0.410539,1
-1.435097,-1.876191,-0.976776,0.861664,1
3.458490,0.452093,2.127215,0.942095,1
3.538446,-3.305989,-2.119954,2.124920,1
2.169161,0.666416,2.998104,1.658089,1
-3.021243,1.471359,1.078284,-2.168017,1
0.432918,0.376553,-0.911604,2.506085,1
4.125777,-2.435253,0.457078,1.371824,1
-1.542292,1.906495,-1.776680,0.118157,1
3.053199,-1.777718,-1.059197,3.172234,1
-2.111228,1.695277,-0.481341,-2.727184,1
-0.493007,1.276437,-1.101690,0.744578,1
4.091076,-0.355433,-2.991327,0.384565,1
3.051095,3.024892,0.365363,-1.331541,1
-1.703617,-0.594368,-1.786194,-2.672418,1
0.387701,1.562554,-3.474754,1.700253,1
0.650971,0.361440,-1.813135,0.875501,1
5.403867,-2.047644,-0.374971,-2.148467,1
0.783269,-1.374137,1.491275,1.712622,1
5.193895,-2.581376,0.842061,-0.097046,1
5.366661,0.458462,6.422615,1.363276,1
-1.907343,2.202143,0.258271,-1.609668,1
-0.961833,1.654289,0.692415,0.284849,1
1.094646,2.685072,0.014658,-2.046769,1
2.843674,-3.535686,2.707469,-1.982954,1
1.114837,2.184526,-0.868773,-2.980675,1
0.368993,-3.463301,-1.951545,1.007348,1
0.833063,-0.535186,-1.085707,2.612305,1
-2.934533,-1.039111,0.810390,0.167890,1
0.799577,0.128483,1.743249,-0.748562,1
0.298794,-1.375238,1.302898,-0.509187,1
-0.592186,0.524747,2.778592,-0.313389,1
3.737689,2.635867,0.415112,3.693669,1
4.921476,0.133261,-0.008162,-2.232335,1
4.832236,0.983370,1.534132,-0.747781,1
3.346192,-1.122935,2.159380,-3.365063,1
-0.756146,2.344990,2.791785,0.258343,1
3.007314,-2.762280,-3.131101,0.019302,1
1.632071,0.573500,-0.226231,1.014233,1
2.116952,0.972432,0.090664,0.197978,1
3.651125,2.685416,2.454870,-0.042477,1
2.237823,-2.064891,0.528644,-1.561608,1
-1.911324,0.202323,1.067214,1.041549,1
0.075355,0.740019,-0.316151,0.936247,1
0.512775,-0.560420,-0.875801,1.840021,1
0.339410,-0.418506,-1.013594,-0.318334,1
2.573594,-0.258685,1.397143,-1.257393,1
1.932676,0.304789,-0.150244,0.729649,1
1.035097,-0.792956,-0.152529,1.828007,1
2.164628,1.087159,-1.601071,0.355381,1
3.013750,1.990562,-1.164233,2.614779,1
1.931641,-0.057270,-1.864091,-0.556860,1
0.987168,1.370362,-1.143713,-1.219237,1
0.882906,2.296695,0.037668,2.110149,1
-2.213879,-0.847826,-0.106916,1.569746,1
0.630319,3.079757,1.650412,-0.759569,1
-0.967894,-1.220882,1.720703,0.984397,1
-1.289174,0.995757,-2.838509,-0.635893,1
1.099298,0.594705,-1.507070,-0.384295,1
-0.396069,1.357957,-0.997301,-4.183554,1
1.644136,1.971712,2.388482,0.695991,1
-0.165213,0.629671,2.422051,0.044793,1
1.983655,1.080299,-1.545284,-0.915885,1
1.276040,-2.341447,-0.257058,-5.118090,1
-1.870609,0.756047,1.444984,0.622500,1
3.043186,0.865969,0.556073,0.925189,1
2.069002,0.560773,-1.064552,2.242989,1
-1.132486,5.294674,1.177575,0.856426,1
-0.745855,1.224050,2.903636,-1.761224,1
0.898728,-1.529908,3.733808,-1.427447,1
1.578234,0.361472,-1.571388,-1.556274,1
3.724411,-1.055115,-3.024818,-1.788582,1
4.763438,0.285581,-1.413973,3.754514,1
0.328788,0.642995,-0.207781,-0.569294,1
1.858564,0.140448,-3.416597,-2.342112,1
1.878467,0.297275,-0.815956,0.576808,1
0.139805,2.047691,1.938145,0.776537,1
5.309832,-0.292171,1.434933,-1.410601,1
0.331970,-1.895174,-1.328239,-1.734834,1
2.298833,2.489209,-0.406701,1.213539,1
-1.046160,3.149192,0.494745,-1.746486,1
4.053664,-1.893757,2.231116,-0.816333,1
-2.599351,0.825916,-0.651688,-3.753394,1
0.980777,2.226608,-1.043864,-1.248643,1
-1.117735,0.984976,-3.551994,-1.316201,1
0.018223,-0.436894,2.053775,-0.049300,1
-1.849458,3.476305,-1.534932,2.663829,1
2.223758,-0.144837,0.076246,0.584141,1
3.745554,-1.963314,-3.679162,2.450472,1
0.056584,1.514483,-0.904720,0.132789,1
-0.700160,0.992328,-1.449049,1.954352,1
-0.944473,1.272588,0.029707,-0.941363,1
3.274081,-1.803908,3.321063,-0.619068,1
-2.240788,-1.107956,0.782425,1.795741,1
0.249370,-3.640660,2.202903,2.158468,1
1.888715,-0.819492,-3.141239,-1.878281,1
0.663893,1.808385,2.055610,-0.484159,1
0.500674,-1.717753,-0.190406,-2.696928,1
3.740698,2.880052,-0.034727,1.461320,1
-1.511249,2.625125,-0.150482,4.931861,1
0.926917,0.471680,-2.251343,-3.908379,1
1.318458,0.455405,0.819062,0.081600,1
-6.546569,1.658936,1.759352,1.505402,1
2.355215,-2.748522,-3.962604,0.027517,1
3.866768,0.130358,-1.992393,2.236868,1
0.507889,-3.899036,2.031457,-1.236674,1
-1.580321,-1.378265,-0.211167,-0.473650,1
0.413688,3.031630,0.360206,-0.800795,1
3.645901,-0.782333,-0.563182,-1.469154,1
-0.541767,1.664114,-0.206694,3.550645,1
0.549408,4.155042,0.158035,1.178378,1
0.393616,1.476376,0.559475,-1.119315,1
-0.605516,1.145027,-1.576108,0.830985,1
1.998631,0.082127,-0.705036,-1.061564,1
2.520496,-1.727194,0.604445,1.604310,1
-0.173662,3.704132,1.323523,-1.254940,1
-0.834630,-0.228772,2.475331,-0.435268,1
3.172510,-2.188618,0.136129,1.641155,1
4.412441,-4.546075,-1.638120,1.551107,1
-2.304768,-0.497413,3.440416,0.122144,1
3.822851,-1.217781,1.469281,0.602033,1
0.599413,-0.599033,-2.635406,-2.428212,1
-3.277901,2.933224,-0.020841,0.013948,1
0.831816,2.567927,1.061442,2.060586,1
-1.860691,2.608722,2.248670,1.611331,1
1.832380,-0.239596,-1.341495,0.618698,1
6.446540,-2.635586,-1.193554,-2.706786,1
4.179313,-0.912768,0.623625,-0.352033,1
1.312609,1.226915,-0.496722,1.008732,1
-1.220204,2.419643,-2.785773,-1.444334,1
0.533322,-0.409282,0.717627,-1.831434,1
-0.072182,0.356416,-2.616821,0.365400,1
-0.364886,-0.114392,-1.456233,1.989739,1
1.316904,-1.842255,-3.560268,-0.812506,1
-0.044390,-1.950057,-1.306595,-2.069431,1
0.969975,0.837544,0.517175,0.364257,1
-0.961960,1.980909,0.017694,-0.611127,1
0.861088,0.543028,3.465923,-3.218502,1
0.194291,-2.152019,-0.101168,1.187309,1
3.135305,0.960210,-0.275477,-1.713604,1
3.018348,0.005919,2.378313,-1.049229,1
1.364137,0.310195,1.395844,-2.287667,1
0.407627,3.084246,-0.037968,-1.303742,1
-0.925360,1.458524,0.022490,1.674265,1
-1.056051,-0.578206,-1.410825,-4.013240,1
0.977420,0.272668,1.680912,-0.893141,1
0.212669,1.820269,2.248796,-2.398319,1
2.128903,2.309254,1.056340,-4.468503,1
0.499529,-3.342862,1.090213,1.866985,1
0.435302,-0.542466,2.052515,3.074030,1
1.303869,0.185874,-2.847277,0.130795,1
3.872051,-1.932879,4.462173,-1.323647,1
1.215656,-2.793778,3.046239,3.769097,1
-0.996521,-4.757822,-0.287442,0.695320,1
1.515122,0.093376,3.363964,0.984252,1
1.695265,-0.741719,-3.059803,-1.274308,1
1.512819,-3.997901,-0.540306,-0.257757,1
0.157395,1.620701,0.316836,-2.367121,1
0.503882,-1.972334,-0.580014,-0.973038,1
0.518888,-2.647059,-0.391282,1.896669,1
3.463924,0.428271,-1.163331,1.602628,1
5.016093,-2.030774,0.683297,1.607496,1
3.055619,2.200540,-0.652472,-1.503520,1
2.403717,0.258503,1.616147,0.882001,1
0.150302,-0.139488,2.241199,-0.686253,1
0.700949,0.325712,-2.581724,-0.854405,1
3.487713,-0.849953,2.274914,-3.002472,1
1.118291,4.910672,-1.197283,-0.060021,1
0.529219,-1.037790,1.000043,-0.446648,1
4.520528,0.433625,0.372598,-3.066691,1
-2.333295,-0.159249,2.223747,0.326312,1
0.017500,-3.812077,2.156862,-0.761793,1
-1.573826,0.670049,-1.612045,1.117079,1
1.908071,1.864736,0.079932,-2.855487,1
0.082931,-0.363630,-0.195050,-0.945141,1
0.937663,0.455200,-0.580907,-3.419788,1
1.773238,-0.337791,-2.396516,-0.739904,1
2.014823,-2.534979,2.849883,-0.263706,1
1.848138,1.637289,1.822692,2.752990,1
0.758669,2.887807,-0.969855,-4.297813,1
0.633899,-0.055379,-0.221240,0.743656,1
0.067915,1.564529,-1.854611,-0.304036,1
4.146940,-1.560426,-2.005671,3.098514,1
1.877023,0.648648,0.928575,2.423051,1
1.358636,3.357594,-1.910111,2.808371,1
-0.280923,-0.425924,0.831522,1.572736,1
1.519086,-4.061117,-1.414475,2.828763,1
-0.273838,-1.011814,-4.959365,0.135885,1
-1.848945,-0.617399,-0.345309,0.913245,1
0.757595,-1.032179,0.761465,1.208349,1
0.574733,-2.078999,-0.907672,-2.312268,1
-4.615895,-1.123970,1.687332,-0.354026,1
-2.174747,-2.403747,1.223927,1.946621,1
-1.411940,0.554856,-1.655292,-4.127687,1
1.255699,-0.675855,-0.694687,1.120784,1
1.006202,1.652788,-2.766727,1.014142,1
0.641625,1.828575,-0.478380,2.373687,1
1.830520,-1.222452,-2.075296,0.914978,1
1.634761,-1.838316,-2.128305,-0.199348,1
6.106706,1.232670,3.626674,1.923196,1
0.046900,0.358150,1.867005,2.853782,1
1.269034,0.531514,0.782411,-1.345063,1
-0.249542,3.891456,-2.061145,2.524328,1
2.796785,-1.246696,1.758781,1.653342,1
2.610310,0.332879,-2.302512,-3.245698,1
-0.559839,1.063416,-0.271633,0.453270,1
0.250854,-0.547651,-0.065196,-3.890078,1
0.907282,-4.023788,3.257730,0.073022,1
4.984174,-0.254803,-1.478635,-0.491905,1
1.631021,-0.441041,0.385586,2.257003,1
1.900128,2.318223,-1.381927,0.380906,1
-1.138921,0.694180,-1.365468,3.543840,1
-1.122464,-2.766670,-1.233638,0.101733,1
1.379596,2.009222,0.467095,-2.418399,1
1.818204,2.534410,-0.535554,5.536465,1
0.747341,-0.799553,1.646039,-1.339067,1
6.955865,-2.265459,1.454284,-0.212640,1
-2.126611,0.686281,1.053899,-0.247682,1
4.135841,-0.875926,-1.328905,0.449954,1
0.073619,-0.005411,3.159576,1.928327,1
-2.350541,3.079208,-2.856909,-2.982488,1
2.129919,0.986291,2.472354,-0.799972,1
-2.504559,-1.734429,3.625168,-0.484290,1
-1.806654,0.562178,1.095671,0.928334,1
2.800918,-2.893939,2.470273,4.843547,1
-0.356797,-4.130440,3.026679,1.232761,1
0.110500,-1.489899,-3.132228,2.553026,1
-1.142260,4.500585,2.253924,-1.114728,1
1.778329,-1.215761,-5.433818,1.116100,1
4.064424,0.801346,-0.501048,-2.092158,1
2.632707,1.697865,-0.961439,2.777568,1
0.907648,1.077057,1.095665,-2.566150,1
2.787594,-1.263163,3.174845,2.380480,1
4.792490,-1.326286,0.504302,3.682666,1
3.235310,0.223749,-1.498927,-0.558487,1
2.338829,1.405844,5.250614,0.020253,1
1.683833,0.481138,-1.901897,3.901284,1
-0.312963,-0.652534,2.224793,-0.005793,1
2.081951,-2.979766,-2.588949,3.413535,1
-1.152383,4.173068,-0.034322,0.532753,1
0.635062,0.571074,0.905713,5.159816,1
2.264237,3.629245,3.889847,-0.938390,1
-1.407421,-0.506449,0.501756,-1.459048,1
1.345020,1.639951,-1.557105,1.722515,1
-0.078115,-1.267916,-0.075448,2.196996,1
-0.060680,-1.684894,3.112853,0.557969,1
1.463519,-0.605948,2.133988,0.176931,1
4.231396,0.139120,-2.840002,2.142582,1
3.124894,-0.699766,-1.118369,-2.868833,1
2.465717,6.581425,-0.497914,-0.794032,1
2.546101,-2.851976,-2.224745,2.043382,1
1.985061,-0.115027,-0.156190,-0.771552,1
2.927193,0.656570,1.440154,-4.414328,1
1.300067,-0.857893,-1.544166,2.935056,1
1.815369,3.462603,2.043542,2.330781,1
1.798736,0.689811,-0.276704,1.736224,1
1.736804,0.304997,0.335330,3.633598,1
-0.058064,4.078784,2.459962,1.053013,1
-0.615067,2.168751,-1.577162,-3.502438,1
0.127342,-1.992947,0.745322,0.173272,1
0.699702,1.688662,-1.707675,4.158519,1
2.463937,-1.875636,1.046752,-0.143599,1
-1.528434,-0.090398,-1.507102,1.277441,1
5.212578,1.896239,0.937635,-0.466930,1
2.960051,-0.256705,0.486299,-0.436206,1
1.327141,-0.722796,1.905775,0.671226,1
4.323919,-4.287355,2.743215,-2.347218,1
-0.777681,-1.456072,1.919517,-1.905595,1
1.434289,0.119211,-1.963236,-0.318244,1
0.856263,0.678188,-1.569238,-0.029160,1
2.479970,0.235191,0.864761,1.691539,1
-2.999209,-2.737303,1.310713,2.315520,1
2.649203,0.971200,-2.394709,-3.150111,1
1.233854,1.850534,0.714063,1.831856,1
1.305992,-0.036749,-1.406811,-1.809030,1
-2.217328,-4.015119,1.073504,0.068954,1
0.964411,-2.716908,1.174024,1.055951,1
-1.290697,1.912635,-0.523321,-0.364837,1
